"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FS",2022-06-28,88.1,-1.14,5.92,"Judge, Aaron",592450,593423,"","ball",NA,NA,NA,NA,14,"Aaron Judge strikes out swinging.","R","R","R","NYY","OAK","B",NA,"",1,2,2022,-0.83,0.03,0.3,0.59,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,669221,NA,NA,5.17568057834613,-128.149634164103,-6.90819954712724,-10.1478149844205,25.3002519689103,-30.6798763495273,3.94,1.72,NA,NA,NA,87.9,1586,6.1,661272,593423,669221,542194,669397,641914,462101,640461,665506,657656,54.41,NA,NA,NA,NA,NA,NA,NA,21,4,"Split-Finger",2,0,2,0,0,2,2,0,"Infield shift","Standard",235,0,0.023
"FS",2022-06-28,87.9,-1.14,5.9,"Judge, Aaron",592450,593423,"","called_strike",NA,NA,NA,NA,13,"Aaron Judge strikes out swinging.","R","R","R","NYY","OAK","S",NA,"",1,1,2022,-0.76,0,-0.86,1.44,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,669221,NA,NA,2.24537177413988,-128.080113370805,-4.74048248012159,-8.84212501237442,24.7344192773694,-31.4827863673465,3.91,1.86,NA,NA,NA,87.7,1383,6,661272,593423,669221,542194,669397,641914,462101,640461,665506,657656,54.55,NA,NA,NA,NA,NA,NA,NA,21,3,"Split-Finger",2,0,2,0,0,2,2,0,"Infield shift","Standard",237,0,-0.036
"SI",2022-06-28,96.7,-1.02,5.9,"Judge, Aaron",592450,593423,"","ball",NA,NA,NA,NA,13,"Aaron Judge strikes out swinging.","R","R","R","NYY","OAK","B",NA,"",0,1,2022,-1.25,0.85,-0.44,0.58,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,669221,NA,NA,4.37264588223581,-140.448639451339,-10.4581756476688,-17.5728988595038,32.027230507982,-18.7634683054452,3.91,1.72,NA,NA,NA,96.1,2377,6.1,661272,593423,669221,542194,669397,641914,462101,640461,665506,657656,54.42,NA,NA,NA,NA,NA,NA,NA,21,2,"Sinker",2,0,2,0,0,2,2,0,"Infield shift","Standard",212,0,0.016
"FS",2022-06-28,88.7,-1.1,5.98,"Judge, Aaron",592450,593423,"","swinging_strike",NA,NA,NA,NA,14,"Aaron Judge strikes out swinging.","R","R","R","NYY","OAK","S",NA,"",0,0,2022,-1.02,0.35,0.14,1.6,NA,NA,NA,1,3,"Bot",NA,NA,NA,NA,669221,NA,NA,5.12913657667772,-129.04687712562,-5.39075042096796,-12.437830239932,25.4920465788441,-27.4198856383288,3.91,1.84,NA,NA,NA,88.4,1492,6,661272,593423,669221,542194,669397,641914,462101,640461,665506,657656,54.48,NA,NA,NA,NA,NA,NA,NA,21,1,"Split-Finger",2,0,2,0,0,2,2,0,"Infield shift","Standard",228,0,-0.024
"SL",2022-06-28,81.3,1.2,5.62,"Judge, Aaron",592450,572125,"field_out","hit_into_play",NA,NA,NA,NA,4,"Aaron Judge flies out to left fielder Tony Kemp.","R","R","L","NYY","OAK","X",7,"fly_ball",3,1,2022,-0.91,0.58,-0.76,2.82,NA,NA,503556,2,8,"Bot",88.78,118.74,NA,NA,669221,NA,NA,-2.65320397432579,-118.429117527374,-0.815859455899932,-8.04427327418764,22.0427931539458,-26.729894496155,3.91,1.84,222,90.5,54,81.5,2489,6.3,661272,572125,669221,542194,669397,641914,462101,643393,657656,664913,54.18,0.014,0.015,0,1,0,0,3,58,5,"Slider",2,0,2,0,0,2,2,0,"Standard","Standard",271,-0.007,-0.306
"SL",2022-06-28,80.8,1.04,5.71,"Judge, Aaron",592450,572125,"","ball",NA,NA,NA,NA,13,"Aaron Judge flies out to left fielder Tony Kemp.","R","R","L","NYY","OAK","B",NA,"",2,1,2022,-0.96,0.47,-3.99,1.64,NA,NA,503556,2,8,"Bot",NA,NA,NA,NA,669221,NA,NA,-9.41652991662902,-117.364114215458,-3.31171026616307,-7.11062984879105,22.0086745629088,-27.3824432483388,3.91,1.83,NA,NA,NA,81.1,2310,6.6,661272,572125,669221,542194,669397,641914,462101,643393,657656,664913,53.94,NA,NA,NA,NA,NA,NA,NA,58,4,"Slider",2,0,2,0,0,2,2,0,"Standard","Standard",290,0,0.068
"SI",2022-06-28,92.8,1.23,5.52,"Judge, Aaron",592450,572125,"","ball",NA,NA,NA,NA,13,"Aaron Judge flies out to left fielder Tony Kemp.","R","R","L","NYY","OAK","B",NA,"",1,1,2022,0.96,1.45,-1.04,2.1,NA,NA,503556,2,8,"Bot",NA,NA,NA,NA,669221,NA,NA,-7.94465851416574,-134.758400460181,-6.1236773875171,13.3720947237337,29.5206130177401,-13.3747098708547,4.04,1.88,NA,NA,NA,93.1,2298,6.6,661272,572125,669221,542194,669397,641914,462101,643393,657656,664913,53.88,NA,NA,NA,NA,NA,NA,NA,58,3,"Sinker",2,0,2,0,0,2,2,0,"Standard","Standard",152,0,0.029
"SI",2022-06-28,91.9,1.26,5.53,"Judge, Aaron",592450,572125,"","called_strike",NA,NA,NA,NA,14,"Aaron Judge flies out to left fielder Tony Kemp.","R","R","L","NYY","OAK","S",NA,"",1,0,2022,0.98,1.08,0.33,1.6,NA,NA,503556,2,8,"Bot",NA,NA,NA,NA,669221,NA,NA,-4.49210658029877,-133.753191287081,-6.47211018404891,12.7646129145802,28.2248473136241,-18.0154405761742,3.99,1.83,NA,NA,NA,92.1,2276,6.3,661272,572125,669221,542194,669397,641914,462101,643393,657656,664913,54.16,NA,NA,NA,NA,NA,NA,NA,58,2,"Sinker",2,0,2,0,0,2,2,0,"Standard","Standard",151,0,-0.041
"SI",2022-06-28,92,1.13,5.54,"Judge, Aaron",592450,572125,"","ball",NA,NA,NA,NA,13,"Aaron Judge flies out to left fielder Tony Kemp.","R","R","L","NYY","OAK","B",NA,"",0,0,2022,0.71,1.4,-1.79,2.22,NA,NA,503556,2,8,"Bot",NA,NA,NA,NA,669221,NA,NA,-8.9425966124423,-133.584823433154,-5.58333807013697,10.4318088420618,29.0988093144887,-14.4069785690816,3.98,1.89,NA,NA,NA,92,2339,6.5,661272,572125,669221,542194,669397,641914,462101,643393,657656,664913,54.04,NA,NA,NA,NA,NA,NA,NA,58,1,"Sinker",2,0,2,0,0,2,2,0,"Standard","Standard",149,0,0.032
"SL",2022-06-28,87.3,-1.13,5.95,"Judge, Aaron",592450,593423,"strikeout","called_strike",NA,NA,NA,NA,9,"Aaron Judge called out on strikes.","R","R","R","NYY","OAK","S",2,"",2,2,2022,0.57,0,0.65,1.68,NA,NA,518934,0,1,"Bot",NA,NA,NA,NA,669221,NA,NA,3.08781552776761,-127.201061485235,-4.14776414987221,5.60166021047023,25.0646502805306,-31.5936402922591,3.94,1.74,NA,NA,NA,87,2386,5.9,661272,593423,669221,542194,669397,641914,462101,640461,665506,657656,54.55,NA,NA,0,1,0,0,NA,6,7,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",127,-0.033,-0.336
"SL",2022-06-28,87.2,-1.27,5.99,"Judge, Aaron",592450,593423,"","foul",NA,NA,NA,NA,8,"Aaron Judge called out on strikes.","R","R","R","NYY","OAK","S",NA,"",2,2,2022,0.52,0.25,-0.22,2.44,NA,NA,518934,0,1,"Bot",NA,NA,NA,NA,669221,NA,NA,1.43607257590465,-127.097577383824,-2.8713398429557,5.2884003137781,26.1100064786571,-29.1079166545836,3.91,1.84,177,68.4,54,86.6,2281,5.8,661272,593423,669221,542194,669397,641914,462101,640461,665506,657656,54.67,NA,NA,NA,NA,NA,NA,NA,6,6,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",134,0,0
"FS",2022-06-28,87.2,-1.3,5.96,"Judge, Aaron",592450,593423,"","ball",NA,NA,NA,NA,13,"Aaron Judge called out on strikes.","R","R","R","NYY","OAK","B",NA,"",1,2,2022,-1.08,0.7,-1.25,2.21,NA,NA,518934,0,1,"Bot",NA,NA,NA,NA,669221,NA,NA,2.30001115881937,-126.974081741227,-4.34752924820904,-12.1560663085837,24.0869568209227,-23.8882067265942,3.91,1.79,NA,NA,NA,86.9,1346,5.9,661272,593423,669221,542194,669397,641914,462101,640461,665506,657656,54.6,NA,NA,NA,NA,NA,NA,NA,6,5,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",234,0,0.084
"SI",2022-06-28,96.1,-1.23,6.02,"Judge, Aaron",592450,593423,"","foul",NA,NA,NA,NA,11,"Aaron Judge called out on strikes.","R","R","R","NYY","OAK","S",NA,"",1,2,2022,-1.28,0.75,-0.97,2.93,NA,NA,518934,0,1,"Bot",NA,NA,NA,NA,669221,NA,NA,3.58000004485824,-139.835308314867,-4.28578261875665,-17.6390086943943,31.864273464523,-21.6150250827936,3.91,1.84,7,90,-22,95.8,2222,6.2,661272,593423,669221,542194,669397,641914,462101,640461,665506,657656,54.35,NA,NA,NA,NA,NA,NA,NA,6,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",204,0,0
"SI",2022-06-28,95.7,-1.14,6.07,"Judge, Aaron",592450,593423,"","foul",NA,NA,NA,NA,8,"Aaron Judge called out on strikes.","R","R","R","NYY","OAK","S",NA,"",1,1,2022,-1.52,0.67,-0.27,2.05,NA,NA,518934,0,1,"Bot",NA,NA,NA,NA,669221,NA,NA,5.69816027329133,-139.208510845127,-6.45297980478777,-21.0744659381511,30.9253558160319,-22.2055820436652,3.91,1.84,3,79.1,-35,95,2221,5.9,661272,593423,669221,542194,669397,641914,462101,640461,665506,657656,54.59,NA,NA,NA,NA,NA,NA,NA,6,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",213,0,-0.088
"SL",2022-06-28,86.7,-1.36,5.88,"Judge, Aaron",592450,593423,"","ball",NA,NA,NA,NA,13,"Aaron Judge called out on strikes.","R","R","R","NYY","OAK","B",NA,"",0,1,2022,0.39,0.05,-0.91,2.23,NA,NA,518934,0,1,"Bot",NA,NA,NA,NA,669221,NA,NA,0.281359771657969,-126.433600091483,-2.67951813977579,4.16568480760985,24.142624630071,-31.3349949331847,3.91,1.72,NA,NA,NA,86.3,2274,5.8,661272,593423,669221,542194,669397,641914,462101,640461,665506,657656,54.71,NA,NA,NA,NA,NA,NA,NA,6,2,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",111,0,0.051
"SI",2022-06-28,95.7,-1.27,6.05,"Judge, Aaron",592450,593423,"","swinging_strike",NA,NA,NA,NA,13,"Aaron Judge called out on strikes.","R","R","R","NYY","OAK","S",NA,"",0,0,2022,-1.36,0.64,-0.91,2.57,NA,NA,518934,0,1,"Bot",NA,NA,NA,NA,669221,NA,NA,3.975032081713,-139.346429361585,-5.04448833910736,-18.5949296863183,28.7708597755055,-22.9472971604806,3.91,1.84,NA,NA,NA,95.4,2155,5.9,661272,593423,669221,542194,669397,641914,462101,640461,665506,657656,54.62,NA,NA,NA,NA,NA,NA,NA,6,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",205,0,-0.066
"CU",2022-06-27,80.6,-1.88,5.91,"Judge, Aaron",592450,621112,"single","hit_into_play",NA,NA,NA,NA,6,"Aaron Judge singles on a sharp line drive to left fielder Tony Kemp, deflected by shortstop Elvis Andrus.   DJ LeMahieu scores.","R","R","R","NYY","OAK","X",6,"line_drive",3,2,2022,0.75,-1.3,0.46,2.96,NA,518934,NA,2,5,"Bot",97.72,137.67,NA,NA,669221,NA,NA,3.78461915819507,-117.04402652683,2.7904969947871,5.85796621790911,27.6261102466829,-44.7944157643034,3.9,1.84,173,100.2,11,80.1,2715,6.7,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,53.85,0.88,0.868,0.9,1,1,0,4,43,6,"Curveball",2,5,2,5,5,3,3,5,"Standard","Strategic",23,0.083,0.744
"CU",2022-06-27,81.5,-1.83,5.81,"Judge, Aaron",592450,621112,"","ball",NA,NA,NA,NA,14,"Aaron Judge singles on a sharp line drive to left fielder Tony Kemp, deflected by shortstop Elvis Andrus.   DJ LeMahieu scores.","R","R","R","NYY","OAK","B",NA,"",2,2,2022,0.66,-1.36,1.03,1.4,NA,518934,NA,2,5,"Bot",NA,NA,NA,NA,669221,NA,NA,5.14567953896131,-118.372247784733,-0.463954689476684,4.84639059869412,28.8455926756913,-44.8680337513719,3.72,1.8,NA,NA,NA,80.7,2692,6.5,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,54.03,NA,NA,NA,NA,NA,NA,NA,43,5,"Curveball",2,5,2,5,5,2,2,5,"Standard","Strategic",26,0,0.051
"SI",2022-06-27,94.2,-1.84,5.78,"Judge, Aaron",592450,621112,"","ball",NA,NA,NA,NA,14,"Aaron Judge singles on a sharp line drive to left fielder Tony Kemp, deflected by shortstop Elvis Andrus.   DJ LeMahieu scores.","R","R","R","NYY","OAK","B",NA,"",1,2,2022,-1.12,0.79,0.86,2.35,NA,NA,518934,2,5,"Bot",NA,NA,NA,NA,669221,NA,NA,9.42478195953834,-136.746944544824,-4.87936325897352,-16.1989725427939,31.050517651354,-21.3968200272709,3.79,1.83,NA,NA,NA,93.5,1950,6.1,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,54.42,NA,NA,NA,NA,NA,NA,NA,43,4,"Sinker",2,5,2,5,5,2,2,5,"Standard","Strategic",203,0.008,0.029
"SI",2022-06-27,93.8,-1.95,5.82,"Judge, Aaron",592450,621112,"","called_strike",NA,NA,NA,NA,5,"Aaron Judge singles on a sharp line drive to left fielder Tony Kemp, deflected by shortstop Elvis Andrus.   DJ LeMahieu scores.","R","R","R","NYY","OAK","S",NA,"",1,1,2022,-1.16,0.72,0.22,2.67,NA,NA,518934,2,5,"Bot",NA,NA,NA,NA,669221,NA,NA,8.18518888856696,-136.276938592003,-3.9726611059617,-16.2675837313377,31.4563331780386,-22.4995610008426,3.77,1.76,NA,NA,NA,93.8,1989,6.5,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,53.99,NA,NA,NA,NA,NA,NA,NA,43,3,"Sinker",2,5,2,5,5,2,2,5,"Standard","Strategic",203,0,-0.051
"SI",2022-06-27,92.3,-1.95,5.83,"Judge, Aaron",592450,621112,"","blocked_ball",NA,NA,NA,NA,13,"Aaron Judge singles on a sharp line drive to left fielder Tony Kemp, deflected by shortstop Elvis Andrus.   DJ LeMahieu scores.","R","R","R","NYY","OAK","B",NA,"",0,1,2022,-1.06,0.66,-0.69,0.24,NA,NA,518934,2,5,"Bot",NA,NA,NA,NA,669221,NA,NA,5.51627963369998,-134.080190229529,-9.79797993058479,-14.041932937619,29.642134840462,-22.2433604287699,3.85,1.84,NA,NA,NA,92,2090,6.2,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,54.27,NA,NA,NA,NA,NA,NA,NA,43,2,"Sinker",2,5,2,5,5,2,2,5,"Standard","Strategic",208,0,0.026
"FC",2022-06-27,87.7,-1.92,5.9,"Judge, Aaron",592450,621112,"","called_strike",NA,NA,NA,NA,9,"Aaron Judge singles on a sharp line drive to left fielder Tony Kemp, deflected by shortstop Elvis Andrus.   DJ LeMahieu scores.","R","R","R","NYY","OAK","S",NA,"",0,0,2022,0.58,0.43,0.72,1.95,NA,NA,518934,2,5,"Bot",NA,NA,NA,NA,669221,NA,NA,5.20273026296281,-127.638384857667,-4.37061721029206,5.33263632249769,24.8655431032421,-26.7469175257645,3.81,1.83,NA,NA,NA,88.3,2547,6.5,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,53.96,NA,NA,NA,NA,NA,NA,NA,43,1,"Cutter",2,5,2,5,5,2,2,5,"Standard","Strategic",134,0,-0.035
"CH",2022-06-27,86.7,-1.92,6.05,"Judge, Aaron",592450,621112,"grounded_into_double_play","hit_into_play",NA,NA,NA,NA,9,"Aaron Judge grounds into a double play, third baseman Sheldon Neuse to second baseman Nick Allen to first baseman Christian Bethancourt.   DJ LeMahieu out at 2nd.    Aaron Judge out at 1st.","R","R","R","NYY","OAK","X",5,"ground_ball",3,1,2022,-0.95,0.75,0.32,1.82,NA,NA,518934,0,3,"Bot",98.21,169.34,NA,NA,669221,NA,NA,7.31765193536934,-126.003590937005,-5.45898978257149,-11.6318304292236,25.0986599725366,-23.2195360313155,3.9,1.84,8,69.3,-13,86.8,1865,6.4,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,54.12,0.051,0.046,0,1,0,0,2,27,5,"Changeup",1,5,1,5,5,1,1,5,"Standard","Strategic",210,-0.063,-0.764
"SI",2022-06-27,93.1,-1.73,5.88,"Judge, Aaron",592450,621112,"","called_strike",NA,NA,NA,NA,8,"Aaron Judge grounds into a double play, third baseman Sheldon Neuse to second baseman Nick Allen to first baseman Christian Bethancourt.   DJ LeMahieu out at 2nd.    Aaron Judge out at 1st.","R","R","R","NYY","OAK","S",NA,"",3,0,2022,-0.99,0.96,0.26,1.65,NA,NA,518934,0,3,"Bot",NA,NA,NA,NA,669221,NA,NA,7.29404482126542,-135.296436245008,-7.23194030882318,-13.7267921147507,28.2819936964228,-18.9916926231719,3.68,1.74,NA,NA,NA,93.4,2003,6.4,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,54.06,NA,NA,NA,NA,NA,NA,NA,27,4,"Sinker",1,5,1,5,5,1,1,5,"Standard","Strategic",205,0,-0.091
"FC",2022-06-27,87.7,-1.86,5.96,"Judge, Aaron",592450,621112,"","ball",NA,NA,NA,NA,14,"Aaron Judge grounds into a double play, third baseman Sheldon Neuse to second baseman Nick Allen to first baseman Christian Bethancourt.   DJ LeMahieu out at 2nd.    Aaron Judge out at 1st.","R","R","R","NYY","OAK","B",NA,"",2,0,2022,0.63,0.42,1.08,1.64,NA,NA,518934,0,3,"Bot",NA,NA,NA,NA,669221,NA,NA,5.80367757915629,-127.675811423974,-5.22818148510866,5.74879897785648,25.0803451025972,-26.7064089338013,3.79,1.8,NA,NA,NA,87.9,2557,6.3,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,54.2,NA,NA,NA,NA,NA,NA,NA,27,3,"Cutter",1,5,1,5,5,1,1,5,"Standard","Strategic",162,0,0.178
"SI",2022-06-27,92.3,-1.93,5.86,"Judge, Aaron",592450,621112,"","ball",NA,NA,NA,NA,13,"Aaron Judge grounds into a double play, third baseman Sheldon Neuse to second baseman Nick Allen to first baseman Christian Bethancourt.   DJ LeMahieu out at 2nd.    Aaron Judge out at 1st.","R","R","R","NYY","OAK","B",NA,"",1,0,2022,-0.98,0.96,-1.02,1.41,NA,NA,518934,0,3,"Bot",NA,NA,NA,NA,669221,NA,NA,4.46387166006909,-134.240449326536,-7.60270956388793,-12.8625556656696,28.7115175745443,-19.168414278822,3.81,1.8,NA,NA,NA,92.5,2015,6.4,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,54.1,NA,NA,NA,NA,NA,NA,NA,27,2,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",207,0,0.108
"SI",2022-06-27,91.9,-1.91,5.86,"Judge, Aaron",592450,621112,"","ball",NA,NA,NA,NA,13,"Aaron Judge grounds into a double play, third baseman Sheldon Neuse to second baseman Nick Allen to first baseman Christian Bethancourt.   DJ LeMahieu out at 2nd.    Aaron Judge out at 1st.","R","R","R","NYY","OAK","B",NA,"",0,0,2022,-1.1,0.71,-0.26,1.22,NA,NA,518934,0,3,"Bot",NA,NA,NA,NA,669221,NA,NA,6.53712090840235,-133.525311878289,-7.43395022769134,-14.5091047095336,28.4719394135343,-22.2673675454184,3.81,1.83,NA,NA,NA,91.9,2058,6.4,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,54.14,NA,NA,NA,NA,NA,NA,NA,27,1,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",199,0,0.059
"SI",2022-06-27,93.6,-1.72,5.55,"Judge, Aaron",592450,670124,"catcher_interf","hit_into_play",NA,NA,NA,NA,11,"Aaron Judge reaches on catcher interference by Sean Murphy.    DJ LeMahieu to 2nd.    Aaron Judge to 1st.","R","R","R","NYY","OAK","S",2,"",1,1,2022,-1.44,1.1,-1.25,3.5,NA,NA,518934,1,7,"Bot",NA,NA,NA,NA,669221,NA,NA,4.39055650349432,-136.202030519346,-1.94302916175037,-18.8083551526688,31.9727325633511,-18.3035626497356,3.9,1.84,14,52.3,-11,93.4,2100,6.3,661275,670124,669221,542194,669397,641914,462101,643393,665506,657656,54.15,NA,NA,0.7,1,0,0,NA,59,3,"Sinker",3,5,3,5,5,3,3,5,"Standard","Standard",228,0.067,0.504
"SI",2022-06-27,93.5,-1.5,5.52,"Judge, Aaron",592450,670124,"","ball",NA,NA,NA,NA,11,"Aaron Judge reaches on catcher interference by Sean Murphy.    DJ LeMahieu to 2nd.    Aaron Judge to 1st.","R","R","R","NYY","OAK","B",NA,"",0,1,2022,-1.43,0.98,-1.29,3.81,NA,NA,518934,1,7,"Bot",NA,NA,NA,NA,669221,NA,NA,3.69545345581739,-136.075439131072,-0.768349075377353,-18.5231402813,32.2821221786047,-20.1811392647825,3.77,1.8,NA,NA,NA,93.2,1999,6.3,661275,670124,669221,542194,669397,641914,462101,643393,665506,657656,54.21,NA,NA,NA,NA,NA,NA,NA,59,2,"Sinker",3,5,3,5,5,3,3,5,"Infield shade","Standard",227,0,0.031
"SI",2022-06-27,95,-1.57,5.5,"Judge, Aaron",592450,670124,"","foul",NA,NA,NA,NA,4,"Aaron Judge reaches on catcher interference by Sean Murphy.    DJ LeMahieu to 2nd.    Aaron Judge to 1st.","R","R","R","NYY","OAK","S",NA,"",0,0,2022,-1.42,0.81,-0.43,3.08,NA,NA,518934,1,7,"Bot",NA,NA,NA,NA,669221,NA,NA,6.16751429998372,-138.164779285481,-2.45571165456198,-19.6123444272838,32.8987034779151,-21.5244899414221,3.9,1.84,173,75.2,62,94.9,2158,6.4,661275,670124,669221,542194,669397,641914,462101,643393,665506,657656,54.07,NA,NA,NA,NA,NA,NA,NA,59,1,"Sinker",3,5,3,5,5,3,3,5,"Standard","Standard",224,0,-0.048
"SL",2022-06-27,80.7,2.63,5.24,"Judge, Aaron",592450,669912,"field_out","hit_into_play",NA,NA,NA,NA,9,"Aaron Judge flies out to center fielder Cristian Pache.","R","R","L","NYY","OAK","X",8,"fly_ball",3,2,2022,-0.93,-0.03,0.34,1.72,NA,NA,NA,1,8,"Bot",108.64,97.95,NA,NA,669221,NA,NA,-3.3107111061313,-117.525299602179,-1.14814711116238,-8.03022570896457,21.6395624748676,-32.449167774196,3.9,1.84,256,84.1,46,80.8,2784,6.2,661275,669912,669221,542194,669397,641914,462101,643393,665506,657656,54.25,0.003,0.003,0,1,0,0,3,72,6,"Slider",9,5,9,5,5,9,9,5,"Standard","Standard",281,0,-0.207
"CH",2022-06-27,89.4,2.55,4.96,"Judge, Aaron",592450,669912,"","ball",NA,NA,NA,NA,13,"Aaron Judge flies out to center fielder Cristian Pache.","R","R","L","NYY","OAK","B",NA,"",2,2,2022,1.47,-0.16,-0.77,1.33,NA,NA,NA,1,8,"Bot",NA,NA,NA,NA,669221,NA,NA,-11.2353583357531,-129.633514139013,-2.54632134633117,18.9371849242423,27.7583010016356,-33.5917294148211,3.77,1.83,NA,NA,NA,89,2100,6.3,661275,669912,669221,542194,669397,641914,462101,643393,665506,657656,54.21,NA,NA,NA,NA,NA,NA,NA,72,5,"Changeup",9,5,9,5,5,9,9,5,"Standard","Standard",102,0,0.073
"SI",2022-06-27,92,-2.11,5.92,"Judge, Aaron",592450,621112,"strikeout","called_strike",NA,NA,NA,NA,7,"Aaron Judge called out on strikes.","R","R","R","NYY","OAK","S",2,"",1,2,2022,-0.97,0.72,-0.75,1.66,NA,NA,NA,1,1,"Bot",NA,NA,NA,NA,669221,NA,NA,5.53197314193317,-133.814277262956,-6.53462062528102,-12.7927736100382,27.4323871211395,-22.3644359630037,3.76,1.69,NA,NA,NA,91.9,1937,6.2,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,54.34,NA,NA,0,1,0,0,NA,5,4,"Sinker",0,0,0,0,0,0,0,0,"Infield shift","Strategic",204,-0.016,-0.112
"SI",2022-06-27,94.2,2.73,5.17,"Judge, Aaron",592450,669912,"","ball",NA,NA,NA,NA,14,"Aaron Judge flies out to center fielder Cristian Pache.","R","R","L","NYY","OAK","B",NA,"",1,2,2022,1.6,0.29,1.28,1.26,NA,NA,NA,1,8,"Bot",NA,NA,NA,NA,669221,NA,NA,-7.28579904110981,-136.860933679508,-5.03171854397782,21.673933389536,32.4787575083775,-27.5260748040662,3.72,1.8,NA,NA,NA,93.5,2455,6.2,661275,669912,669221,542194,669397,641914,462101,643393,665506,657656,54.34,NA,NA,NA,NA,NA,NA,NA,72,4,"Sinker",9,5,9,5,5,9,9,5,"Standard","Standard",120,0,0.023
"CU",2022-06-27,80.7,-1.96,5.98,"Judge, Aaron",592450,621112,"","ball",NA,NA,NA,NA,14,"Aaron Judge called out on strikes.","R","R","R","NYY","OAK","B",NA,"",0,2,2022,0.71,-1.39,1.27,1.69,NA,NA,NA,1,1,"Bot",NA,NA,NA,NA,669221,NA,NA,5.79369105962682,-117.307189180675,-0.116740736753717,5.18093869299569,26.0423796129999,-45.038582817918,3.72,1.78,NA,NA,NA,79.5,2715,5.9,661275,621112,669221,542194,669397,641914,462101,643393,665506,657656,54.57,NA,NA,NA,NA,NA,NA,NA,5,3,"Curveball",0,0,0,0,0,0,0,0,"Infield shift","Strategic",25,0,0.011
"SL",2022-06-27,81.9,2.45,5.33,"Judge, Aaron",592450,669912,"","ball",NA,NA,NA,NA,13,"Aaron Judge flies out to center fielder Cristian Pache.","R","R","L","NYY","OAK","B",NA,"",0,2,2022,-1.16,-0.14,-1.72,0.79,NA,NA,NA,1,8,"Bot",NA,NA,NA,NA,669221,NA,NA,-7.18848551543267,-119.027303510209,-3.37138236446478,-9.55685801159019,23.5962604895478,-33.0700318566486,3.72,1.74,NA,NA,NA,81.7,3003,6.3,661275,669912,669221,542194,669397,641914,462101,643393,665506,657656,54.17,NA,NA,NA,NA,NA,NA,NA,72,3,"Slider",9,5,9,5,5,9,9,5,"Standard","Standard",210,0,0.011
"SL",2022-06-27,83.1,2.53,5.24,"Judge, Aaron",592450,669912,"","swinging_strike",NA,NA,NA,NA,7,"Aaron Judge flies out to center fielder Cristian Pache.","R","R","L","NYY","OAK","S",NA,"",0,1,2022,-0.96,0,-0.66,1.84,NA,NA,NA,1,8,"Bot",NA,NA,NA,NA,669221,NA,NA,-5.42346435365829,-121.002104348178,-1.36431452530325,-8.41877630958167,22.8522277667842,-32.1532651872454,3.9,1.84,NA,NA,NA,83.1,2988,6.2,661275,669912,669221,542194,669397,641914,462101,643393,665506,657656,54.31,NA,NA,NA,NA,NA,NA,NA,72,2,"Slider",9,5,9,5,5,9,9,5,"Standard","Standard",350,0,-0.031
